accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp_s,label
-5.0256,-10.9658,4.4581,-106.4486,161.7481,-50.4776,271.752453125,MOTION
,,,,,,271.76265625,MOTION
-6.2706,-7.4582,4.6162,-114.2003,155.2171,-122.7454,271.77284375,MOTION
,,,,,,271.783046875,MOTION
-5.6481,-5.6289,4.6569,-93.997,109.7446,-131.84,271.79325,MOTION
,,,,,,271.8034375,MOTION
-5.3775,-4.5707,4.0056,-44.6181,25.0862,-82.2169,271.813640625,MOTION
,,,,,,271.823828125,MOTION
-3.8284,-5.3129,2.2698,24.8421,-75.6249,-3.5401,271.83403125,MOTION
,,,,,,271.844234375,MOTION
-3.917,-7.0392,-0.0479,86.8557,-152.3484,65.4317,271.854421875,MOTION
,,,,,,271.864625,MOTION
-3.6704,-9.206,-1.2809,106.9369,-171.0257,104.4954,271.874828125,MOTION
,,,,,,271.885015625,MOTION
-3.9745,-10.5276,-1.6209,92.7152,-133.1217,106.6317,271.89521875,MOTION
,,,,,,271.90540625,MOTION
-3.9242,-11.4949,-0.7159,59.2059,-60.8539,76.2963,271.915609375,MOTION
,,,,,,271.925796875,MOTION
-3.7542,-11.1908,1.0367,5.4933,28.8095,23.8655,271.936,MOTION
,,,,,,271.9461875,MOTION
-4.1158,-9.7902,3.182,-37.1715,98.2086,-33.5093,271.956390625,MOTION
,,,,,,271.96659375,MOTION
-3.8907,-9.1078,4.7311,-49.44,126.896,-55.4827,271.97678125,MOTION
,,,,,,271.986984375,MOTION
-3.024,-8.7176,5.696,-23.4993,99.3072,-43.5804,271.997171875,MOTION
,,,,,,272.007375,MOTION
-2.2817,-8.3991,5.6265,-3.6012,50.2945,-26.1238,272.0175625,MOTION
,,,,,,272.027765625,MOTION
-2.1381,-8.3225,4.6569,22.1564,-7.5076,-5.2492,272.03796875,MOTION
,,,,,,272.04815625,MOTION
-1.834,-9.1006,3.3472,43.3363,-48.7075,20.1422,272.058359375,MOTION
,,,,,,272.068546875,MOTION
-2.0375,-9.795,2.2626,49.9283,-63.0512,34.9742,272.07875,MOTION
,,,,,,272.088953125,MOTION
-1.6281,-10.4319,1.7909,36.1339,-49.9893,29.9081,272.099140625,MOTION
,,,,,,272.10934375,MOTION
-1.7191,-9.9267,1.6425,20.0812,-24.2927,9.3387,272.11953125,MOTION
,,,,,,272.129734375,MOTION
-1.2402,-9.4454,2.1429,-0.7935,13.0009,-13.245,272.139921875,MOTION
,,,,,,272.150125,MOTION
-1.9346,-8.7678,2.9043,-23.3772,51.8204,-28.7484,272.160328125,MOTION
,,,,,,272.170515625,MOTION
-1.767,-8.6338,3.838,-32.5327,69.0329,-30.3964,272.18071875,MOTION
,,,,,,272.19090625,MOTION
-1.676,-8.289,4.1996,-18.6773,54.6281,-22.1564,272.201109375,MOTION
,,,,,,272.211296875,MOTION
-1.7287,-8.0376,3.9817,4.6999,21.7292,-9.2776,272.2215,MOTION
,,,,,,272.2316875,MOTION
-1.4414,-8.04,3.3975,27.0394,-8.0569,7.9958,272.241890625,MOTION
,,,,,,272.25209375,MOTION
-2.016,-8.5715,2.8731,35.3404,-19.2267,22.4006,272.26228125,MOTION
,,,,,,272.272484375,MOTION
-2.3871,-9.0408,2.6936,31.1899,-11.9633,25.1473,272.2826875,MOTION
,,,,,,272.292875,MOTION
-2.9545,-9.048,2.842,22.5837,4.7609,14.832,272.303078125,MOTION
,,,,,,272.313265625,MOTION
-3.2395,-9.1102,3.5699,8.6062,28.3822,3.357,272.32346875,MOTION
,,,,,,272.333671875,MOTION
-3.3927,-8.8277,4.1876,0.061,41.8714,-5.4323,272.343875,MOTION
,,,,,,272.3540625,MOTION
-3.5076,-8.459,4.6425,2.0753,39.8572,-6.8972,272.364265625,MOTION
,,,,,,272.37446875,MOTION
-3.9721,-8.4542,4.7574,4.4557,28.6264,-2.2584,272.38465625,MOTION
,,,,,,272.394859375,MOTION
-4.3815,-8.7343,4.5563,11.2308,8.6062,5.3102,272.405046875,MOTION
,,,,,,272.41525,MOTION
-4.597,-9.4981,4.3456,18.2501,-13.3671,12.2074,272.425453125,MOTION
,,,,,,272.435640625,MOTION
-3.9314,-9.9722,3.9865,30.0913,-36.4391,16.48,272.44584375,MOTION
,,,,,,272.456046875,MOTION
-2.265,-9.4071,3.2371,35.2794,-51.8815,7.8738,272.466234375,MOTION
,,,,,,272.4764375,MOTION
-1.2666,-7.9179,2.3272,37.4157,-49.44,-3.1129,272.486625,MOTION
,,,,,,272.496828125,MOTION
-1.2738,-8.1166,2.4781,27.4667,-16.9073,3.4181,272.50703125,MOTION
,,,,,,272.51721875,MOTION
-1.6401,-9.5795,3.692,15.6255,25.3304,21.1798,272.527421875,MOTION
,,,,,,272.537609375,MOTION
-1.992,-10.6138,4.8508,-0.4273,52.6139,18.9215,272.5478125,MOTION
,,,,,,272.558,MOTION
-1.2259,-10.6426,5.2411,3.8453,45.2284,7.0803,272.568203125,MOTION
,,,,,,272.57840625,MOTION
-0.5531,-9.534,4.767,25.6966,11.3529,1.1597,272.58859375,MOTION
,,,,,,272.598796875,MOTION
-0.7135,-8.8301,3.8476,21.9123,-4.4557,6.1037,272.608984375,MOTION
,,,,,,272.6191875,MOTION
-0.8883,-9.0049,3.2514,24.659,-12.7567,26.6121,272.629390625,MOTION
,,,,,,272.639578125,MOTION
-2.5643,-10.111,3.3304,31.4951,-16.7241,53.0412,272.64978125,MOTION
,,,,,,272.65996875,MOTION
-5.6337,-12.0145,4.1852,12.1464,-2.6856,63.7837,272.670171875,MOTION
,,,,,,272.680375,MOTION
-4.3432,-13.0009,5.107,-5.9206,9.827,59.6942,272.6905625,MOTION
,,,,,,272.700765625,MOTION
-3.9529,-12.4239,4.6066,-5.2492,-11.2308,18.3721,272.710953125,MOTION
,,,,,,272.72115625,MOTION
-0.0431,-9.7255,2.8228,15.6865,-55.9709,-27.1004,272.731359375,MOTION
,,,,,,272.741546875,MOTION
0.17,-7.1134,1.0511,21.9733,-74.9535,-53.1632,272.75175,MOTION
,,,,,,272.7619375,MOTION
-0.1341,-5.6577,0.3879,8.7893,-50.0504,-44.2518,272.772140625,MOTION
,,,,,,272.782328125,MOTION
-1.2929,-5.8779,0.4477,-0.6714,-1.3428,-6.2868,272.79253125,MOTION
,,,,,,272.80271875,MOTION
-3.6369,-7.7167,1.7813,-0.7324,42.6038,35.0352,272.812921875,MOTION
,,,,,,272.823125,MOTION
-4.9897,-9.6226,4.1182,-17.8228,85.8791,45.7778,272.8333125,MOTION
,,,,,,272.843515625,MOTION
-6.3305,-10.2236,6.2107,-45.4726,125.0649,16.541,272.853703125,MOTION
,,,,,,272.86390625,MOTION
-2.581,-9.8668,7.4175,-51.0269,125.6142,-29.0536,272.87409375,MOTION
,,,,,,272.884296875,MOTION
-3.7782,-5.9665,6.2275,-49.44,95.1567,-89.2972,272.8945,MOTION
,,,,,,272.9046875,MOTION
-5.2339,-5.0711,6.0264,-70.2536,91.6776,-100.4669,272.914890625,MOTION
,,,,,,272.925078125,MOTION
-5.7271,-6.8931,7.2427,-60.3656,83.5597,-37.5378,272.93528125,MOTION
,,,,,,272.94546875,MOTION
-4.9753,-8.8875,7.4534,-26.1849,41.8714,16.2969,272.955671875,MOTION
,,,,,,272.965875,MOTION
-5.5834,-9.2227,6.1054,11.7801,-29.603,18.4332,272.9760625,MOTION
,,,,,,272.986265625,MOTION
-5.3464,-9.0767,4.4103,36.6832,-86.6115,14.2827,272.996453125,MOTION
,,,,,,273.00665625,MOTION
-4.6736,-9.2347,3.3376,53.1632,-113.3457,20.9357,273.01684375,MOTION
,,,,,,273.027046875,MOTION
-3.2658,-9.036,3.0623,44.557,-107.3031,14.893,273.037234375,MOTION
,,,,,,273.0474375,MOTION
-2.2099,-8.0352,2.6912,28.7484,-91.8607,-2.3804,273.057640625,MOTION
,,,,,,273.067828125,MOTION
-2.3201,-7.5563,2.3871,43.3973,-88.0154,0.061,273.07803125,MOTION
,,,,,,273.088234375,MOTION
-2.6912,-7.3863,2.4733,50.2335,-72.3289,22.4616,273.098421875,MOTION
,,,,,,273.108625,MOTION
-3.6249,-8.7247,3.1676,49.44,-45.8388,43.8246,273.1188125,MOTION
,,,,,,273.129015625,MOTION
-3.3161,-10.439,4.3839,21.1798,-4.5167,41.3831,273.13921875,MOTION
,,,,,,273.14940625,MOTION
-2.3296,-9.6394,4.9753,-1.648,17.3345,5.3713,273.159609375,MOTION
,,,,,,273.169796875,MOTION
-1.3504,-7.1924,4.36,3.4181,5.9816,-30.5795,273.18,MOTION
,,,,,,273.190203125,MOTION
-1.3695,-5.9905,3.9003,20.8747,-2.6246,-22.2175,273.200390625,MOTION
,,,,,,273.21059375,MOTION
-2.8396,-6.443,4.0631,18.7994,13.9775,18.2501,273.22078125,MOTION
,,,,,,273.230984375,MOTION
-4.0487,-8.6314,5.1668,-6.592,38.8195,49.8672,273.241171875,MOTION
,,,,,,273.251375,MOTION
-4.4964,-9.7567,5.0136,-5.1271,18.128,52.0035,273.2615625,MOTION
,,,,,,273.271765625,MOTION
-3.9122,-9.0958,3.4525,48.4634,-61.8305,47.1206,273.281953125,MOTION
,,,,,,273.29215625,MOTION
-3.2035,-8.7798,2.7055,71.6575,-101.3825,45.5947,273.302359375,MOTION
,,,,,,273.312546875,MOTION
-3.5196,-9.2443,4.1517,16.0527,-42.7259,25.3304,273.32275,MOTION
,,,,,,273.3329375,MOTION
-1.0176,-8.2195,6.4598,-46.3271,45.2284,-20.5695,273.343140625,MOTION
,,,,,,273.353328125,MOTION
-1.3049,-4.8149,6.8428,-66.8355,89.7855,-74.7703,273.36353125,MOTION
,,,,,,273.37371875,MOTION
-2.9354,-3.3975,6.8979,-65.0044,89.9075,-77.5781,273.383921875,MOTION
,,,,,,273.394125,MOTION
-3.6345,-3.7614,7.1397,-55.7268,55.5437,-21.9123,273.4043125,MOTION
,,,,,,273.414515625,MOTION
-4.2834,-5.9929,6.8357,-19.3487,-7.4465,49.44,273.424703125,MOTION
,,,,,,273.43490625,MOTION
-3.4573,-7.7934,5.2626,28.6264,-82.2169,89.6634,273.44509375,MOTION
,,,,,,273.455296875,MOTION
-2.4493,-7.9777,3.1628,65.1265,-143.498,96.5606,273.465484375,MOTION
,,,,,,273.4756875,MOTION
-4.4557,-7.4653,1.4964,68.0563,-165.8376,90.8841,273.485890625,MOTION
,,,,,,273.496078125,MOTION
-4.9322,-8.2004,1.767,46.8764,-140.0189,93.997,273.50628125,MOTION
,,,,,,273.51646875,MOTION
-5.2339,-9.0001,2.83,5.3102,-87.466,85.0246,273.526671875,MOTION
,,,,,,273.536859375,MOTION
-4.7598,-8.8852,4.19,-23.011,-50.0504,52.1867,273.5470625,MOTION
,,,,,,273.55725,MOTION
-5.7056,-6.8764,4.8915,-58.5345,-24.8421,5.6764,273.567453125,MOTION
,,,,,,273.57765625,MOTION
-6.7926,-6.5364,5.2387,-66.8355,-14.3437,-12.9398,273.58784375,MOTION
,,,,,,273.598046875,MOTION
-7.2044,-7.6737,5.9498,-38.5144,-6.2258,5.005,273.608234375,MOTION
,,,,,,273.6184375,MOTION
-7.53,-8.6721,7.5037,-61.0981,33.2652,-0.1221,273.628625,MOTION
,,,,,,273.638828125,MOTION
-7.1421,-9.1605,9.2491,-118.5949,64.8213,-37.843,273.64903125,MOTION
,,,,,,273.65921875,MOTION
-4.1852,-7.8053,10.8054,-111.5757,32.2886,-75.6859,273.669421875,MOTION
,,,,,,273.679609375,MOTION
-2.6672,-6.1198,11.3177,-140.8124,-12.6347,-113.1016,273.6898125,MOTION
,,,,,,273.700015625,MOTION
-0.656,-4.6305,9.1533,-191.9614,-66.6524,-141.6669,273.710203125,MOTION
,,,,,,273.72040625,MOTION
-3.9218,-1.0846,5.0064,-118.9611,-181.2189,-126.5297,273.73059375,MOTION
,,,,,,273.740796875,MOTION
-5.2506,-2.2506,0.6488,3.9674,-277.7184,-5.9816,273.750984375,MOTION
,,,,,,273.7611875,MOTION
-3.364,-5.4805,-1.5946,116.8859,-312.1433,173.101,273.771390625,MOTION
,,,,,,273.781578125,MOTION
-1.9849,-8.2195,-1.4102,157.7807,-247.322,271.981,273.79178125,MOTION
,,,,,,273.80196875,MOTION
-3.929,-10.4366,-0.8931,86.0012,-102.9084,237.434,273.812171875,MOTION
,,,,,,273.822359375,MOTION
-7.5611,-10.4079,-0.17,12.3295,21.7902,147.7706,273.8325625,MOTION
,,,,,,273.84275,MOTION
-9.2611,-11.0208,2.3368,-27.8939,117.5573,74.2821,273.852953125,MOTION
,,,,,,273.863140625,MOTION
-6.2706,-11.8948,4.7215,-53.9567,179.0826,10.8036,273.87334375,MOTION
,,,,,,273.883546875,MOTION
-3.1269,-9.0911,5.253,-38.3923,157.7807,-76.2352,273.893734375,MOTION
,,,,,,273.9039375,MOTION
-2.4374,-4.9035,4.6018,-36.5612,125.7973,-161.565,273.914125,MOTION
,,,,,,273.924328125,MOTION
-3.4909,-2.7295,4.7574,-54.2009,132.2672,-176.5191,273.934515625,MOTION
,,,,,,273.94471875,MOTION
-4.9418,-3.1772,6.3329,-61.2201,144.6577,-111.8809,273.95490625,MOTION
,,,,,,273.965109375,MOTION
-3.9194,-5.6936,8.8852,-34.3638,129.6426,-13.0619,273.9753125,MOTION
,,,,,,273.9855,MOTION
-5.7558,-7.7503,10.2714,-3.4791,83.9259,47.6089,273.995703125,MOTION
,,,,,,274.005890625,MOTION
-5.3297,-9.6777,11.0208,-2.5636,26.5511,76.2963,274.01609375,MOTION
,,,,,,274.026296875,MOTION
-4.3552,-10.9035,11.1693,3.6012,-38.3312,77.7001,274.036484375,MOTION
,,,,,,274.0466875,MOTION
-3.2323,-10.2355,10.3121,-4.7609,-90.8841,46.0829,274.056875,MOTION
,,,,,,274.067078125,MOTION
-6.7183,-8.8612,7.8484,2.3194,-139.2254,16.7852,274.07728125,MOTION
,,,,,,274.08746875,MOTION
-5.3728,-8.957,6.1246,42.4818,-184.8201,46.9985,274.097671875,MOTION
,,,,,,274.107859375,MOTION
-4.6521,-9.6944,4.2738,65.3096,-203.1922,86.1232,274.1180625,MOTION
,,,,,,274.128265625,MOTION
-1.087,-10.7383,2.8683,46.2661,-166.8142,89.4192,274.138453125,MOTION
,,,,,,274.14865625,MOTION
-1.7574,-10.439,1.8843,32.7158,-109.5614,58.7786,274.15884375,MOTION
,,,,,,274.169046875,MOTION
-2.9354,-10.3528,2.1237,31.1899,-40.2844,38.8806,274.17925,MOTION
,,,,,,274.1894375,MOTION
-3.7423,-11.9091,3.6465,2.5636,50.1114,28.6264,274.199640625,MOTION
,,,,,,274.209828125,MOTION
-4.1301,-11.5284,5.4733,-20.5695,114.1392,-1.2818,274.22003125,MOTION
,,,,,,274.230234375,MOTION
-3.2873,-10.2355,6.9434,-28.3822,138.3099,-44.6791,274.2404375,MOTION
,,,,,,274.250625,MOTION
-2.7534,-7.5491,6.8572,-32.1665,127.7505,-80.2637,274.260828125,MOTION
,,,,,,274.271015625,MOTION
-7.3696,-5.2363,5.775,-20.4474,89.4803,-78.6767,274.28121875,MOTION
,,,,,,274.291421875,MOTION
-6.9769,-8.8708,6.4765,-7.2634,55.1775,-13.0009,274.301609375,MOTION
,,,,,,274.3118125,MOTION
-4.4031,-11.526,6.7112,39.1247,0.0,42.5428,274.322015625,MOTION
,,,,,,274.332203125,MOTION
-2.7486,-9.8764,4.4366,73.5496,-65.0655,7.5076,274.34240625,MOTION
,,,,,,274.352609375,MOTION
-5.9713,-7.451,2.1357,65.1265,-70.7419,-40.8948,274.362796875,MOTION
,,,,,,274.373,MOTION
-6.4478,-8.696,2.9474,37.904,-6.4089,-31.373,274.3831875,MOTION
,,,,,,274.393390625,MOTION
-4.7335,-11.7726,5.2937,15.3203,70.4367,-7.3855,274.40359375,MOTION
,,,,,,274.41378125,MOTION
-3.8213,-10.4007,5.7798,23.6824,85.1466,-40.4675,274.423984375,MOTION
,,,,,,274.434171875,MOTION
-2.9857,-7.7383,4.1804,31.0678,77.5781,-88.992,274.444375,MOTION
,,,,,,274.4545625,MOTION
-5.0687,-7.0033,3.1317,33.021,94.4853,-87.9543,274.464765625,MOTION
,,,,,,274.474953125,MOTION
-6.3592,-9.3233,4.3815,1.0987,144.4136,-61.4032,274.48515625,MOTION
,,,,,,274.495359375,MOTION
-3.1221,-10.1517,6.3951,-10.9256,164.0065,-58.2904,274.505546875,MOTION
,,,,,,274.51575,MOTION
-2.1932,-8.4231,6.1222,-7.5686,144.2305,-87.5881,274.5259375,MOTION
,,,,,,274.536140625,MOTION
-4.6186,-5.8995,4.1182,1.0376,105.594,-104.6785,274.546328125,MOTION
,,,,,,274.55653125,MOTION
-7.4223,-5.3871,3.6656,10.8646,71.4133,-65.6758,274.56671875,MOTION
,,,,,,274.576921875,MOTION
-7.0009,-8.2722,5.0112,53.1022,34.669,20.3253,274.587109375,MOTION
,,,,,,274.5973125,MOTION
-4.3049,-11.8373,5.842,80.8741,3.1129,64.0889,274.6075,MOTION
,,,,,,274.617703125,MOTION
-1.2809,-9.965,4.5348,67.2018,-22.6447,7.0803,274.627890625,MOTION
,,,,,,274.63809375,MOTION
-0.9481,-5.6385,2.4661,59.2059,-35.8898,-76.2963,274.648296875,MOTION
,,,,,,274.658484375,MOTION
-3.759,-3.5723,2.004,25.8797,0.5493,-88.992,274.6686875,MOTION
,,,,,,274.678875,MOTION
-4.0391,-4.3504,3.1844,19.2877,36.3781,-31.7392,274.689078125,MOTION
,,,,,,274.699265625,MOTION
-4.0415,-7.1685,4.8771,40.4065,37.843,36.6222,274.70946875,MOTION
,,,,,,274.71965625,MOTION
-4.664,-8.0208,5.1285,38.8806,22.5837,48.6465,274.729859375,MOTION
,,,,,,274.7400625,MOTION
-4.3719,-7.2523,4.1397,38.1481,-5.1271,26.1849,274.75025,MOTION
,,,,,,274.760453125,MOTION
-4.19,-5.9713,3.0048,57.3138,-31.373,15.7476,274.770640625,MOTION
,,,,,,274.78084375,MOTION
-4.5348,-6.6657,3.0551,66.9576,-25.7576,26.8563,274.79103125,MOTION
,,,,,,274.801234375,MOTION
-4.8604,-8.7223,4.0415,70.925,-4.8219,37.843,274.811421875,MOTION
,,,,,,274.821625,MOTION
-4.0056,-8.933,4.3241,64.7603,9.7049,9.7659,274.831828125,MOTION
,,,,,,274.842015625,MOTION
-1.1732,-6.6968,3.8284,47.0595,23.133,-52.797,274.85221875,MOTION
,,,,,,274.86240625,MOTION
-1.573,-3.6321,3.0479,11.7801,51.8815,-103.7629,274.872609375,MOTION
,,,,,,274.882796875,MOTION
-3.3544,-2.8276,2.9689,-12.0243,89.5413,-93.1425,274.893,MOTION
,,,,,,274.9031875,MOTION
-6.2395,-4.7933,3.941,-16.1138,114.3834,-29.725,274.913390625,MOTION
,,,,,,274.923578125,MOTION
-6.8189,-8.0974,5.7199,13.4892,113.2847,38.3923,274.93378125,MOTION
,,,,,,274.94396875,MOTION
-5.1788,-10.214,6.4645,46.3271,83.1935,39.1858,274.954171875,MOTION
,,,,,,274.964359375,MOTION
-3.4573,-8.9594,5.787,48.0972,44.8012,-34.1807,274.9745625,MOTION
,,,,,,274.98475,MOTION
-2.4086,-4.6545,3.6489,38.9416,14.4658,-116.3366,274.994953125,MOTION
,,,,,,275.00515625,MOTION
-2.3201,-2.5619,2.3823,33.2652,11.0477,-134.6477,275.01534375,MOTION
,,,,,,275.025546875,MOTION
-2.3919,-2.8085,2.2578,26.0628,38.5754,-88.5647,275.035734375,MOTION
,,,,,,275.0459375,MOTION
-2.7726,-5.083,3.2634,20.8747,71.2302,-27.2225,275.056125,MOTION
,,,,,,275.066328125,MOTION
-3.3137,-6.8117,4.3097,23.4382,83.7428,1.4039,275.076515625,MOTION
,,,,,,275.08671875,MOTION
-3.2299,-7.348,4.6664,17.0904,81.6675,-10.3763,275.096921875,MOTION
,,,,,,275.107109375,MOTION
-3.2802,-6.2826,4.3552,12.6347,71.1692,-38.2702,275.1173125,MOTION
,,,,,,275.1275,MOTION
-3.3209,-5.4542,4.1996,10.8646,64.5161,-48.7686,275.137703125,MOTION
,,,,,,275.14790625,MOTION
-3.5148,-5.8899,4.3696,0.2441,67.568,-35.1573,275.15809375,MOTION
,,,,,,275.168296875,MOTION
-4.8484,-6.6178,4.415,-5.6154,63.6616,-18.3721,275.178484375,MOTION
,,,,,,275.1886875,MOTION
-5.1022,-8.0376,4.5994,8.4841,44.7401,-1.648,275.198890625,MOTION
,,,,,,275.209078125,MOTION
-5.1405,-8.6505,4.2187,35.0963,18.3721,2.3194,275.21928125,MOTION
,,,,,,275.229484375,MOTION
-4.0008,-8.3871,3.7087,53.4684,2.8687,-11.2918,275.239671875,MOTION
,,,,,,275.249875,MOTION
-3.1964,-7.7527,3.2682,49.8062,15.1372,-34.3638,275.260078125,MOTION
,,,,,,275.270265625,MOTION
-3.0048,-6.3688,3.2706,22.7668,53.5295,-52.3698,275.28046875,MOTION
,,,,,,275.29065625,MOTION
-4.1876,-6.0216,3.9194,-2.1973,96.0112,-48.0361,275.300859375,MOTION
,,,,,,275.3110625,MOTION
-5.3177,-7.2642,4.8939,-24.3538,124.3324,-24.0486,275.32125,MOTION
,,,,,,275.331453125,MOTION
-6.3353,-8.3177,5.4901,-15.3813,117.3742,-1.5259,275.34165625,MOTION
,,,,,,275.35184375,MOTION
-5.5451,-8.8301,5.8516,15.8696,85.8791,7.8127,275.362046875,MOTION
,,,,,,275.37225,MOTION
-4.8915,-8.3177,5.605,34.669,52.3087,-3.5401,275.3824375,MOTION
,,,,,,275.392640625,MOTION
-3.0,-6.1078,5.1812,39.9792,25.8187,-23.5603,275.402828125,MOTION
,,,,,,275.41303125,MOTION
-4.3983,-5.1357,4.7335,41.2,14.2216,-19.0435,275.423234375,MOTION
,,,,,,275.433421875,MOTION
-3.7015,-7.4366,5.277,37.3547,13.7944,13.9164,275.443625,MOTION
,,,,,,275.453828125,MOTION
-3.7901,-8.1094,4.9801,37.965,14.4658,13.4892,275.464015625,MOTION
,,,,,,275.47421875,MOTION
-3.6944,-7.4965,4.3456,32.2275,20.3864,-13.8554,275.484421875,MOTION
,,,,,,275.494609375,MOTION
-2.7079,-6.4286,4.4031,17.5176,36.5001,-31.8003,275.5048125,MOTION
,,,,,,275.515015625,MOTION
-3.5723,-5.9378,4.4701,-1.2818,53.2243,-35.3404,275.525203125,MOTION
,,,,,,275.53540625,MOTION
-5.5188,-6.6034,4.8053,7.9958,57.5579,-18.9825,275.545609375,MOTION
,,,,,,275.555796875,MOTION
-5.866,-8.8421,5.6481,26.1238,59.9384,7.2634,275.566,MOTION
,,,,,,275.576203125,MOTION
-4.5635,-9.2634,5.8444,29.2367,58.5955,-3.8453,275.586390625,MOTION
,,,,,,275.59659375,MOTION
-5.593,-7.6569,5.2554,18.7384,56.7034,-47.3037,275.606796875,MOTION
,,,,,,275.616984375,MOTION
-5.8612,-7.2355,5.3344,21.9733,55.9709,-62.9292,275.6271875,MOTION
,,,,,,275.637375,MOTION
-5.3129,-8.1022,5.684,48.8296,49.501,-46.8154,275.647578125,MOTION
,,,,,,275.65778125,MOTION
-3.9865,-7.8484,5.4661,62.1967,44.557,-52.5529,275.66796875,MOTION
,,,,,,275.678171875,MOTION
-3.3424,-6.4861,5.1549,47.9751,57.2527,-76.4183,275.688359375,MOTION
,,,,,,275.6985625,MOTION
-3.68,-5.8564,5.3416,22.4616,83.0714,-85.9401,275.708765625,MOTION
,,,,,,275.718953125,MOTION
-5.0376,-5.8396,5.9139,17.0293,97.0489,-69.3991,275.72915625,MOTION
,,,,,,275.739359375,MOTION
-3.6441,-7.4869,6.8117,23.6213,95.9502,-46.2661,275.749546875,MOTION
,,,,,,275.75975,MOTION
-4.2139,-7.2642,6.2491,30.8237,78.4936,-46.0829,275.769953125,MOTION
,,,,,,275.780140625,MOTION
-5.3584,-7.4199,5.7175,40.7117,57.68,-49.6841,275.79034375,MOTION
,,,,,,275.80053125,MOTION
-4.2834,-8.6122,5.6696,41.8714,55.0554,-39.7961,275.810734375,MOTION
,,,,,,275.8209375,MOTION
-4.0152,-7.8963,4.7766,52.6749,46.9375,-51.7594,275.831125,MOTION
,,,,,,275.841328125,MOTION
-3.0934,-7.3863,4.4198,60.1825,52.3087,-61.9526,275.851515625,MOTION
,,,,,,275.86171875,MOTION
-4.1684,-7.9274,4.688,49.3179,78.3105,-61.037,275.871921875,MOTION
,,,,,,275.882109375,MOTION
-3.9601,-8.3273,5.4853,37.1715,104.6175,-61.9526,275.8923125,MOTION
,,,,,,275.9025,MOTION
-3.9266,-7.6856,5.957,36.195,113.2847,-74.7703,275.912703125,MOTION
,,,,,,275.922890625,MOTION
-3.1197,-6.5819,6.2179,34.7301,111.3926,-82.8883,275.93309375,MOTION
,,,,,,275.943296875,MOTION
-2.8588,-5.5571,5.8061,41.3831,96.7437,-78.1884,275.953484375,MOTION
,,,,,,275.9636875,MOTION
-3.3544,-5.2818,5.0711,54.3229,75.0755,-56.8865,275.973875,MOTION
,,,,,,275.984078125,MOTION
-4.0128,-7.2187,5.0256,63.9058,64.0278,-20.5695,275.99428125,MOTION
,,,,,,276.00446875,MOTION
-3.747,-8.8109,5.1525,69.8874,60.3046,-1.4649,276.014671875,MOTION
,,,,,,276.024875,MOTION
-3.589,-8.6769,4.7981,69.277,54.9944,-20.9967,276.0350625,MOTION
,,,,,,276.045265625,MOTION
-3.5603,-7.3744,4.3217,58.9618,57.8021,-52.5529,276.05546875,MOTION
,,,,,,276.06565625,MOTION
-3.5411,-6.9003,4.2474,49.3789,70.1315,-65.1265,276.075859375,MOTION
,,,,,,276.086046875,MOTION
-2.8061,-7.1038,4.5802,52.6749,83.8038,-60.3656,276.09625,MOTION
,,,,,,276.106453125,MOTION
-2.5595,-6.9817,5.0304,49.0738,101.1994,-62.1967,276.116640625,MOTION
,,,,,,276.12684375,MOTION
-3.1437,-6.2586,5.368,37.4767,117.5573,-70.3757,276.13703125,MOTION
,,,,,,276.147234375,MOTION
-3.5507,-6.1724,5.8444,35.5846,122.9286,-64.9434,276.1574375,MOTION
,,,,,,276.167625,MOTION
-3.419,-6.8979,6.103,39.7351,113.5899,-48.8296,276.177828125,MOTION
,,,,,,276.18803125,MOTION
-2.8707,-7.202,5.7056,53.4074,93.3866,-37.843,276.19821875,MOTION
,,,,,,276.208421875,MOTION
-3.2562,-6.7016,4.8436,62.9292,77.3339,-38.4533,276.218625,MOTION
,,,,,,276.2288125,MOTION
-3.668,-7.0847,4.6449,55.9709,81.9727,-36.5001,276.239015625,MOTION
,,,,,,276.249203125,MOTION
-3.8189,-7.9059,5.0711,45.5336,99.6124,-33.8755,276.25940625,MOTION
,,,,,,276.269609375,MOTION
-3.1317,-7.5922,5.3847,42.3597,111.6367,-46.9375,276.2798125,MOTION
,,,,,,276.29,MOTION
-3.6369,-6.4071,5.356,37.7209,119.1443,-65.981,276.300203125,MOTION
,,,,,,276.310390625,MOTION
-4.0367,-6.3329,5.8492,36.1339,123.4779,-61.5253,276.32059375,MOTION
,,,,,,276.330796875,MOTION
-4.6473,-7.4079,6.5364,46.0219,116.4586,-42.848,276.340984375,MOTION
,,,,,,276.3511875,MOTION
-5.2004,-8.2483,6.7159,52.0646,101.8708,-36.195,276.361390625,MOTION
,,,,,,276.371578125,MOTION
-4.3887,-8.7846,6.0216,63.9668,72.6951,-44.3129,276.38178125,MOTION
,,,,,,276.39196875,MOTION
-3.5675,-7.0942,4.4749,99.9786,26.6121,-52.736,276.402171875,MOTION
,,,,,,276.412359375,MOTION
-4.7,-6.7686,3.7997,92.6542,23.9265,-56.032,276.4225625,MOTION
,,,,,,276.432765625,MOTION
-6.5603,-8.1046,4.5922,63.0512,70.2536,-46.0829,276.442953125,MOTION
,,,,,,276.45315625,MOTION
